,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1393,0,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,79,1428,1,0,2,0
1394,0,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,33,209,0,1,2,1
1395,0,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,44,545,0,1,2,1
1396,2,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,57,96,1,0,2,0
1397,0,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,75,222,1,0,2,0
1398,0,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,51,61,1,3,5,1
1399,0,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,50,44,1,2,4,1
1400,1,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,51,8,1,3,5,1
1401,2,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,51,817,0,0,1,0
1402,0,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,57,1371,0,1,2,1
1403,1,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,54,42,1,1,3,1
1404,0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,64,60,1,0,2,0
1405,0,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,53,78,1,1,3,1
1406,1,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,49,23,1,1,3,1
1407,1,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,51,19,1,1,3,1
1408,2,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,65,61,0,2,3,1
1409,0,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,51,449,0,0,1,0
1410,1,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,40,37,1,1,3,1
1411,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,50,38,0,1,2,1
1412,0,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,38,1131,1,0,2,0
1413,0,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,50,34,0,2,3,1
1414,0,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,56,294,0,2,3,1
1415,2,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,44,48,1,2,4,1
1416,0,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,62,289,1,2,4,1
1417,2,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,37,30,1,0,2,0
1418,0,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,59,125,1,0,2,0
1419,0,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,40,156,1,1,3,1
1420,0,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,71,70,1,2,4,1
1421,1,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,74,22,1,2,4,1
1422,0,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,44,65,1,1,3,1
1423,1,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,75,1930,0,0,1,0
1424,0,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,77,2283,1,0,2,0
1425,0,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,65,310,1,0,2,0
1426,2,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,52,1319,1,0,2,0
1427,0,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,66,879,1,1,3,1
1428,1,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,41,1244,1,0,2,0
1429,2,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,50,690,1,1,3,1
1430,0,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,51,209,1,1,3,1
1431,0,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,58,1134,1,0,2,0
1432,0,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,70,1507,0,0,1,0
1433,1,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,56,57,0,1,2,1
1434,1,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,58,529,1,0,2,0
1435,0,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,54,1091,1,0,2,0
1436,0,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,52,180,0,1,2,1
1437,0,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,51,77,1,2,4,1
1438,0,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,53,2349,0,0,1,0
1439,1,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,49,534,1,0,2,0
1440,1,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,73,556,0,1,2,1
1441,0,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,64,637,1,1,3,1
1442,1,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,68,46,1,2,4,1
1443,0,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,45,44,1,1,3,1
1444,1,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,37,47,1,1,3,1
1445,1,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,60,795,0,1,2,1
1446,0,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,70,586,1,1,3,1
1447,0,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,71,1574,1,0,2,0
1448,1,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,73,13,1,2,4,1
1449,0,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,53,1471,1,1,3,1
1450,2,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,53,65,1,2,4,1
1451,0,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,46,175,1,1,3,1
1452,0,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,57,40,0,1,2,1
1453,1,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,54,1078,1,2,4,1
1454,0,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,65,1115,1,1,3,1
1455,0,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,69,134,1,1,3,1
1456,1,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,67,1540,0,0,1,0
1457,1,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,53,87,1,1,3,1
1458,1,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,36,217,0,0,1,0
1459,1,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,62,1034,1,1,3,1
1460,0,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,44,1180,0,1,2,1
1461,0,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,63,819,1,1,3,1
1462,2,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,42,32,1,1,3,1
1463,0,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,43,46,1,1,3,1
1464,2,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,47,1159,1,1,3,1
1465,1,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,47,860,0,1,2,1
1466,1,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,53,1631,1,0,2,0
1467,1,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,77,444,1,3,5,1
1468,0,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,68,1910,1,1,3,1
1469,1,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,51,380,1,1,3,1
1470,1,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,52,736,1,2,4,1
1471,1,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,73,269,0,2,3,1
1472,0,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,35,2524,1,0,2,0
1473,0,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,45,612,1,1,3,1
1474,0,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,33,75,1,1,3,1
1475,0,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,64,1045,1,0,2,0
1476,0,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,46,55,0,1,2,1
1477,1,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,54,1064,1,1,3,1
1478,0,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,64,1443,1,1,3,1
1479,0,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,35,1366,1,0,2,0
1480,1,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,48,436,1,2,4,1
1481,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,50,38,0,1,2,1
1482,0,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,46,436,1,1,3,1
1483,1,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,50,747,1,2,4,1
1484,1,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,68,1396,0,0,1,0
1485,1,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,49,928,1,0,2,0
1486,1,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,51,642,1,2,4,1
1487,2,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,48,1048,1,1,3,1
1488,1,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,52,943,1,0,2,0
1489,0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,65,907,1,1,3,1
1490,0,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,35,1198,1,0,2,0
1491,1,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,48,120,0,2,3,1
1492,0,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,58,1658,1,1,3,1
1493,0,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,37,1638,1,0,2,0
1494,2,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,46,73,1,0,2,0
1495,0,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,43,275,0,1,2,1
1496,0,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,61,854,1,1,3,1
1497,0,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,45,78,1,1,3,1
1498,1,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,51,106,1,1,3,1
1499,0,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,53,106,0,1,2,1
1500,1,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,40,1923,0,0,1,0
1501,0,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,52,1662,1,0,2,0
1502,0,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,47,84,0,1,2,1
1503,1,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,50,48,1,1,3,1
1504,0,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,50,5,0,1,2,1
1505,0,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,47,733,1,2,4,1
1506,1,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,75,1234,0,0,1,0
1507,0,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,65,112,1,2,4,1
1508,1,74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,36,1658,0,0,1,0
1509,0,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,63,55,1,1,3,1
1510,2,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,48,1513,1,1,3,1
1511,2,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,65,271,1,2,4,1
1512,1,69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,48,904,1,1,3,1
1513,1,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,48,120,0,2,3,1
1514,2,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,35,103,1,1,3,1
1515,2,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,35,269,0,1,2,1
1516,0,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,34,22,0,1,2,1
1517,1,67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,64,1156,0,0,1,0
1518,1,71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,52,1086,1,1,3,1
1519,1,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,56,1128,0,1,2,1
1520,0,31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,34,72,1,1,3,1
1521,1,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,62,964,1,2,4,1
1522,0,65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,45,1383,1,0,2,0
1523,1,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,70,18,0,3,4,1
1524,0,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,59,793,0,1,2,1
1525,1,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,37,100,1,1,3,1
1526,2,30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,36,80,1,0,2,0
1527,0,30983.0,0,0,50,51,4,50,12,1,49,1,4,0,3,8,60,167,0,0,1,0
1528,0,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,66,677,0,1,2,1
1529,2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,48,23,1,2,4,1
1530,1,57530.0,0,1,68,50,1,27,6,7,1,1,1,1,4,1,72,92,0,1,2,1
1531,2,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,58,641,1,0,2,0
1532,0,63943.0,0,1,50,423,184,368,13,97,21,1,6,4,6,5,67,1106,1,1,3,1
1533,0,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,61,1033,1,0,2,0
1534,0,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,49,1174,1,1,3,1
1535,1,37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,56,25,1,2,4,1
1536,1,47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,61,240,1,2,4,1
1537,0,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,47,20,0,1,2,1
1538,0,27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,62,102,0,3,4,1
1539,1,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,47,1034,0,1,2,1
1540,0,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,40,156,1,1,3,1
1541,1,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,47,458,1,2,4,1
1542,0,24645.0,1,0,16,5,3,4,4,1,0,1,1,0,2,8,35,17,1,1,3,1
1543,0,79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,69,792,0,1,2,1
1544,0,44322.0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,38,92,1,1,3,1
1545,0,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,71,407,0,1,2,1
1546,1,63972.0,0,1,93,928,63,254,0,12,12,4,5,4,10,4,59,1269,0,1,2,1
1547,0,75315.0,0,1,14,459,15,171,142,23,31,2,5,4,12,2,69,841,1,1,3,1
1548,1,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,73,633,1,2,4,1
1549,1,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,66,1019,1,3,5,1
1550,1,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,77,1315,0,0,1,0
1551,0,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,69,54,1,2,4,1
1552,1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,32,2525,0,0,1,0
1553,1,27161.0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,37,52,1,1,3,1
1554,0,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,46,436,1,1,3,1
1555,1,38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,63,268,1,1,3,1
1556,0,45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,41,147,1,2,4,1
1557,1,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,76,1798,1,0,2,0
1558,0,34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,31,137,1,0,2,0
1559,1,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,47,507,0,1,2,1
1560,0,34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,67,15,1,3,5,1
1561,1,78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,76,1105,1,0,2,0
1562,0,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,73,974,0,0,1,0
1563,1,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,57,66,1,1,3,1
1564,0,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,36,778,0,0,1,0
1565,1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,50,49,0,2,3,1
1566,1,40442.0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,71,169,1,2,4,1
1567,0,61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,58,299,1,0,2,0
1568,0,34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,43,221,1,1,3,1
1569,0,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,36,1682,1,0,2,0
1570,1,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,61,155,1,1,3,1
1571,0,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,68,892,1,0,2,0
1572,2,13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,35,58,1,1,3,1
1573,1,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,58,311,1,1,3,1
1574,1,52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,56,95,0,1,2,1
1575,1,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,50,424,0,1,2,1
1576,1,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,63,47,1,2,4,1
1577,0,36108.0,1,0,68,141,8,129,3,11,47,3,7,1,4,9,39,339,0,1,2,1
1578,0,76445.0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,52,1410,1,1,3,1
1579,1,36663.0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,48,35,1,1,3,1
1580,1,53843.0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,58,562,1,1,3,1
1581,1,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,67,2352,1,0,2,0
1582,1,70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,68,1334,0,0,1,0
1583,0,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,63,32,1,2,4,1
1584,0,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,62,41,1,2,4,1
1585,1,54072.0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,60,39,1,2,4,1
1586,0,71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,46,1141,1,1,3,1
1587,2,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,33,710,0,1,2,1
1588,1,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,50,401,1,1,3,1
1589,1,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,59,506,1,1,3,1
1590,0,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,35,1538,0,0,1,0
1591,2,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,45,57,1,0,2,0
1592,0,64509.0,0,0,19,836,185,575,24,25,77,1,6,3,9,4,33,1722,0,0,1,0
1593,0,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,48,270,0,1,2,1
1594,0,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,46,31,1,2,4,1
1595,0,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,39,882,1,1,3,1
1596,0,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,40,16,1,1,3,1
1597,0,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,36,311,0,1,2,1
1598,0,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,58,227,1,1,3,1
1599,1,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,67,1152,1,1,3,1
1600,1,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,58,122,1,1,3,1
1601,0,18793.0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,52,77,1,1,3,1
1602,2,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,41,1289,1,0,2,0
1603,0,50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,64,561,0,2,3,1
1604,0,54414.0,1,1,49,109,18,16,24,26,18,4,3,1,5,4,60,211,1,2,4,1
1605,1,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,71,233,1,1,3,1
1606,1,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,52,1092,0,1,2,1
1607,1,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,60,601,0,0,1,0
1608,0,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,41,54,1,1,3,1
1609,2,36301.0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,47,78,1,1,3,1
1610,1,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,76,1095,1,1,3,1
1611,1,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,54,244,1,1,3,1
1612,1,52854.0,1,1,43,105,0,10,0,1,0,2,2,1,4,5,64,116,1,2,4,1
1613,0,22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,45,15,1,1,3,1
1614,1,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,75,425,1,2,4,1
1615,1,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,68,734,1,1,3,1
1616,0,50002.0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,69,638,0,1,2,1
1617,0,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,78,894,1,0,2,0
1618,0,44078.0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,54,41,1,2,4,1
1619,1,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,47,31,1,1,3,1
1620,1,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,54,34,1,2,4,1
1621,1,64140.0,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,59,1750,0,2,3,1
1622,0,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,42,612,1,2,4,1
1623,2,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,44,29,1,1,3,1
1624,2,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,42,823,1,1,3,1
1625,1,39228.0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,63,20,0,0,1,0
1626,1,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,49,396,1,1,3,1
1627,0,58684.0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,42,813,0,0,1,0
1628,0,57136.0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,56,1179,0,0,1,0
1629,1,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,73,138,0,2,3,1
1630,0,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,41,55,1,1,3,1
1631,0,82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,62,1511,0,0,1,0
1632,0,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,60,117,0,2,3,1
1633,0,157146.0,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,46,1730,1,0,2,0
1634,1,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,76,32,0,1,2,1
1635,1,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,45,67,0,1,2,1
1636,1,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,69,335,1,1,3,1
1637,1,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,69,825,1,1,3,1
1638,2,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,51,694,1,1,3,1
1639,0,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,42,1792,0,0,1,0
1640,1,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,65,496,0,2,3,1
1641,0,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,55,231,1,2,4,1
1642,0,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,47,902,0,1,2,1
1643,0,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,57,68,0,2,3,1
1644,1,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,34,71,0,0,1,0
1645,2,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,38,76,0,1,2,1
1646,1,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,56,772,1,2,4,1
1647,1,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,64,47,1,2,4,1
1648,1,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,53,1586,1,1,3,1
1649,1,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,56,1529,1,1,3,1
1650,1,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,38,265,0,0,1,0
1651,0,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,72,1603,1,0,2,0
1652,1,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,37,2091,1,0,2,0
1653,2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,68,981,1,0,2,0
1654,0,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,53,1533,1,1,3,1
1655,2,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,32,82,1,0,2,0
1656,0,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,48,244,1,1,3,1
1657,2,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,44,36,0,1,2,1
1658,1,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,47,404,1,1,3,1
1659,0,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,43,71,1,1,3,1
1660,0,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,45,1572,1,0,2,0
1661,0,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,52,122,1,2,4,1
1662,1,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,68,41,1,2,4,1
1663,1,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,40,10,1,1,3,1
1664,0,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,71,304,1,1,3,1
1665,0,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,54,37,1,2,4,1
1666,1,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,43,1754,0,0,1,0
1667,0,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,55,815,1,1,3,1
